中国,CN,华东,300000,江西省,360000,萍乡市,360300,,-1,铁通,100020
中国,CN,华东,300000,福建省,350000,,-1,,-1,中国科技网,1000114
中国,CN,华中,400000,湖南省,430000,衡阳市,430400,,-1,长城互联网,1000313
中国,CN,华南,800000,广西壮族自治区,450000,玉林市,450900,陆川县,450922,电信,100017
中国,CN,华北,100000,河北省,130000,石家庄市,130100,,-1,广电网,1000139
中国,CN,华东,300000,江西省,360000,,-1,,-1,广电网,1000139
中国,CN,西北,600000,宁夏回族自治区,640000,银川市,640100,,-1,铁通,100020
中国,CN,华北,100000,北京市,110000,北京市,110000,,-1,畅捷通信,100039
菲律宾,PH,,,,,,,,,,
中国,CN,华东,300000,山东省,370000,烟台市,370600,,-1,移动,100025
中国,CN,西北,600000,新疆维吾尔自治区,650000,乌鲁木齐市,650100,,-1,联通新国信,1000136
中国,CN,西南,500000,贵州省,520000,黔东南苗族侗族自治州,522600,,-1,移动,100025
中国,CN,华南,800000,广东省,440000,中山市,442000,,-1,京宽网络,1000118
中国,CN,东北,200000,辽宁省,210000,本溪市,210500,,-1,联通,100026
中国,CN,华南,800000,广东省,440000,深圳市,440300,,-1,润迅通信,100032
中国,CN,华北,100000,内蒙古自治区,150000,呼伦贝尔市,150700,,-1,铁通,100020
中国,CN,华东,300000,福建省,350000,,-1,,-1,教育网,100027
中国,CN,西南,500000,四川省,510000,眉山市,511400,,-1,,-1
